dance_ID;colony_ID;"colony_location_
x_coordinate";"colony_location_
y_coordinate";observation_start_date;observation_start_daytime;dance_date;dance_daytime;"number_of_
circuits";dance_duration;"mean_
circuit_duration";flight_distance;dance_angle;solar_azimuth_angle;flight_angle;"offset_
metres_N";"offset_
metres_E";"offset_
degrees_N";"offset_
degrees_E";"nest_site_
coordinates_N";"nest_site_
coordinates_E"
939;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;12:24;4;14.00;3.50;939.80;168.50;150.56;319.06;709.94;-615.80;0.00640;-0.00884;51.14814;8.96423
940;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;12:29;8;15.30;1.91;162.27;103.70;152.73;256.43;-38.08;-157.74;-0.00034;-0.00227;51.14140;8.97080
942;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;12:31;5;17.40;3.48;927.09;125.00;153.60;278.60;138.69;-916.66;0.00125;-0.01316;51.14299;8.95991
943;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;12:40;6;14.10;2.35;340.31;160.70;157.63;318.33;254.21;-226.25;0.00229;-0.00325;51.14403;8.96982
944;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;12:41;10;19.50;1.95;176.75;93.30;158.09;251.39;-56.42;-167.50;-0.00051;-0.00241;51.14123;8.97066
946;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;12:50;6;20.10;3.35;846.99;250.30;162.25;52.55;515.08;672.37;0.00464;0.00965;51.14638;8.98272
947;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;12:53;10;17.40;1.74;97.38;350.30;163.66;153.96;-87.49;42.76;-0.00079;0.00061;51.14095;8.97368
948;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:07;10;21.40;2.14;252.27;280.40;199.47;119.87;-125.63;218.76;-0.00113;0.00314;51.14061;8.97621
949;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:09;9;19.80;2.20;276.91;351.80;200.39;192.19;-270.67;-58.48;-0.00244;-0.00084;51.13930;8.97223
950;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:10;4;22.00;5.50;3017.61;100.10;200.85;300.95;1552.04;-2587.89;0.01398;-0.03716;51.15572;8.93591
951;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:11;7;18.40;2.63;465.49;10.30;201.31;211.61;-396.42;-243.98;-0.00357;-0.00350;51.13817;8.96957
952;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:20;8;17.30;2.16;261.46;83.90;205.37;289.27;86.29;-246.82;0.00078;-0.00354;51.14252;8.96953
953;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:23;5;17.20;3.44;902.00;18.10;206.69;224.79;-640.09;-635.52;-0.00577;-0.00913;51.13597;8.96394
954;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:31;5;23.10;4.62;1923.90;104.80;210.15;314.95;1359.33;-1361.48;0.01225;-0.01955;51.15399;8.95352
955;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:32;8;17.00;2.13;246.17;9.40;210.58;219.98;-188.63;-158.17;-0.00170;-0.00227;51.14004;8.97080
956;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:41;6;20.00;3.33;837.02;81.00;214.32;295.32;358.03;-756.58;0.00323;-0.01086;51.14497;8.96221
957;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:45;6;16.80;2.80;547.92;55.80;215.94;271.74;16.66;-547.67;0.00015;-0.00786;51.14189;8.96521
958;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:52;6;19.30;3.22;768.96;18.40;218.71;237.11;-417.62;-645.67;-0.00376;-0.00927;51.13798;8.96380
959;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;14:53;7;19.40;2.77;533.87;76.70;219.09;295.79;232.30;-480.68;0.00209;-0.00690;51.14383;8.96617
960;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:04;7;20.10;2.87;583.62;90.50;242.43;332.93;519.67;-265.64;0.00468;-0.00381;51.14642;8.96926
961;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:06;6;19.00;3.17;740.69;96.50;242.98;339.48;693.69;-259.65;0.00625;-0.00373;51.14799;8.96934
962;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:10;8;16.60;2.08;226.01;79.00;244.07;323.07;180.67;-135.79;0.00163;-0.00195;51.14337;8.97112
963;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:13;3;11.40;3.80;1144.17;97.30;244.88;342.18;1089.29;-350.13;0.00981;-0.00503;51.15155;8.96804
964;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:23;6;19.00;3.17;740.69;88.70;247.51;336.21;677.74;-298.82;0.00611;-0.00429;51.14785;8.96878
965;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:29;6;17.60;2.93;615.25;1.90;249.03;250.93;-200.98;-581.50;-0.00181;-0.00835;51.13993;8.96472
966;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:38;5;29.00;5.80;3390.47;73.20;251.26;324.46;2758.86;-1970.78;0.02485;-0.02830;51.16659;8.94477
967;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:39;8;25.70;3.21;766.58;73.20;251.50;324.70;625.66;-442.94;0.00564;-0.00636;51.14738;8.96671
968;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:41;5;27.10;5.42;2918.18;81.40;251.99;333.39;2609.00;-1307.26;0.02350;-0.01877;51.16524;8.95430
969;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:43;6;20.60;3.43;897.86;22.30;252.47;274.77;74.61;-894.75;0.00067;-0.01285;51.14241;8.96022
970;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:52;5;20.00;4.00;1297.31;77.10;254.59;331.69;1142.12;-615.29;0.01029;-0.00884;51.15203;8.96423
971;K_NP_11;51.14174;8.97307;22.06.2020;10:11;23.06.2020;16:53;6;22.50;3.75;1108.16;70.90;254.82;325.72;915.66;-624.18;0.00825;-0.00896;51.14999;8.96411
972;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:00;8;18.60;2.33;329.56;191.80;105.08;296.88;148.98;-293.96;0.00134;-0.00422;51.14308;8.96885
973;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:06;8;18.90;2.36;345.71;196.20;106.48;302.68;186.65;-291.00;0.00168;-0.00418;51.14342;8.96889
974;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:13;9;19.10;2.12;245.04;348.70;108.14;96.84;-29.20;243.30;-0.00026;0.00349;51.14148;8.97656
975;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:13;8;16.60;2.08;226.01;157.50;108.14;265.64;-17.16;-225.36;-0.00015;-0.00324;51.14159;8.96983
976;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:25;8;15.90;1.99;191.36;5.90;111.10;117.00;-86.89;170.50;-0.00078;0.00245;51.14096;8.97552
977;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:25;7;19.00;2.71;506.15;204.20;111.10;315.30;359.80;-356.00;0.00324;-0.00511;51.14498;8.96796
978;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:36;8;16.40;2.05;216.03;185.70;113.94;299.64;106.82;-187.77;0.00096;-0.00270;51.14270;8.97037
979;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:38;7;27.00;3.86;1186.39;286.30;114.46;40.76;898.58;774.65;0.00810;0.01112;51.14984;8.98419
980;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:41;7;17.30;2.47;393.62;140.20;115.26;255.46;-98.79;-381.02;-0.00089;-0.00547;51.14085;8.96760
981;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:44;8;23.40;2.93;610.95;185.20;116.07;301.27;317.17;-522.18;0.00286;-0.00750;51.14460;8.96557
982;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:51;6;23.40;3.90;1218.83;56.60;118.01;174.61;-1213.43;114.60;-0.01093;0.00165;51.13081;8.97472
983;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;10:53;10;20.20;2.02;204.14;129.60;118.57;248.17;-75.92;-189.50;-0.00068;-0.00272;51.14106;8.97035
984;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:00;5;12.60;2.52;415.48;149.00;140.72;289.72;140.21;-391.11;0.00126;-0.00562;51.14300;8.96745
985;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:01;5;32.30;6.46;4210.75;260.80;141.11;41.91;3133.69;2812.54;0.02823;0.04039;51.16997;9.01346
986;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:12;6;21.20;3.53;961.21;130.40;145.48;275.88;98.44;-956.15;0.00089;-0.01373;51.14263;8.95934
987;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:14;12;20.80;1.73;94.93;16.50;146.30;162.80;-90.68;28.08;-0.00082;0.00040;51.14092;8.97347
988;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:23;7;16.50;2.36;343.40;145.40;150.06;295.46;147.63;-310.04;0.00133;-0.00445;51.14307;8.96862
989;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:25;9;6.80;0.76;0.00;312.30;150.92;103.22;0.00;0.00;0.00000;0.00000;51.14174;8.97307
990;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:31;8;20.70;2.59;446.38;143.10;153.53;296.63;200.06;-399.03;0.00180;-0.00573;51.14354;8.96734
991;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:32;4;32.50;8.13;6280.10;267.70;153.97;61.67;2980.43;5527.81;0.02685;0.07938;51.16859;9.05245
992;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:46;4;21.70;5.43;2924.40;343.80;160.30;144.10;-2368.83;1714.86;-0.02134;0.02462;51.12040;8.99769
993;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:49;6;22.40;3.73;1096.35;225.30;161.69;26.99;976.93;497.58;0.00880;0.00714;51.15054;8.98021
994;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;12:57;6;23.90;3.98;1283.95;206.90;165.46;12.36;1254.19;274.84;0.01130;0.00395;51.15304;8.97702
995;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;13:01;3;18.00;6.00;3639.04;302.20;167.37;109.57;-1219.02;3428.79;-0.01098;0.04924;51.13076;9.02231
996;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:01;5;22.90;4.58;1874.19;265.20;196.55;101.75;-381.79;1834.89;-0.00344;0.02635;51.13830;8.99942
997;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:11;5;22.80;4.56;1849.33;316.10;201.20;157.30;-1706.07;713.68;-0.01537;0.01025;51.12637;8.98332
998;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:14;5;21.90;4.38;1638.59;115.00;202.57;317.57;1209.37;-1105.62;0.01090;-0.01588;51.15264;8.95719
999;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:15;5;22.40;4.48;1749.90;325.20;203.02;168.22;-1713.04;357.28;-0.01543;0.00513;51.12631;8.97820
1000;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:22;6;21.00;3.50;939.80;131.40;206.14;337.54;868.54;-358.98;0.00782;-0.00515;51.14956;8.96792
1001;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:23;6;17.60;2.93;615.25;97.00;206.58;303.58;340.33;-512.55;0.00307;-0.00736;51.14481;8.96571
1002;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:32;6;16.60;2.77;531.54;58.00;210.47;268.47;-14.19;-531.35;-0.00013;-0.00763;51.14161;8.96544
1003;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:34;5;25.00;5.00;2396.18;160.00;211.32;11.32;2349.61;470.14;0.02117;0.00675;51.16291;8.97982
1004;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:41;4;29.60;7.40;5379.03;254.20;214.22;108.42;-1699.37;5103.54;-0.01531;0.07328;51.12643;9.04635
1005;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:41;4;24.70;6.18;3856.54;265.20;214.22;119.42;-1894.16;3359.32;-0.01706;0.04824;51.12468;9.02131
1006;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:51;10;17.30;1.73;93.70;278.90;218.21;137.11;-68.65;63.77;-0.00062;0.00092;51.14112;8.97399
1007;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;14:54;6;24.20;4.03;1324.39;117.70;219.37;337.07;1219.77;-515.91;0.01099;-0.00741;51.15273;8.96566
1008;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:01;8;17.40;2.18;266.60;12.90;241.50;254.40;-71.70;-256.77;-0.00065;-0.00369;51.14109;8.96938
1009;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:08;3;23.40;7.80;5876.18;216.30;243.44;99.74;-994.47;5791.41;-0.00896;0.08316;51.13278;9.05623
1010;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:11;7;17.60;2.51;412.89;3.20;244.26;247.46;-158.28;-381.35;-0.00143;-0.00548;51.14031;8.96759
1011;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:16;5;29.60;5.92;3539.61;118.00;245.60;3.60;3532.64;222.08;0.03183;0.00319;51.17357;8.97626
1012;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:24;6;17.00;2.83;564.48;142.90;247.68;30.58;485.96;287.20;0.00438;0.00412;51.14612;8.97719
1013;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:24;6;21.70;3.62;1016.08;95.40;247.68;343.08;972.11;-295.67;0.00876;-0.00425;51.15050;8.96882
1014;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:31;6;15.40;2.57;436.77;127.00;249.46;16.46;418.88;123.72;0.00377;0.00178;51.14551;8.97485
1015;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:37;6;13.70;2.28;311.81;28.00;250.94;278.94;48.45;-308.02;0.00044;-0.00442;51.14218;8.96865
1016;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:42;5;13.60;2.72;508.90;605.00;252.15;497.15;-373.09;346.09;-0.00336;0.00497;51.13838;8.97804
1017;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:42;6;14.70;2.45;384.08;353.40;252.15;245.55;-158.97;-349.64;-0.00143;-0.00502;51.14031;8.96805
1018;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:51;4;17.20;4.30;1560.16;355.50;254.28;249.78;-539.24;-1464.01;-0.00486;-0.02102;51.13688;8.95205
1019;K_NP_11;51.14174;8.97307;22.06.2020;10:11;24.06.2020;16:52;4;15.20;3.80;1144.17;86.50;254.51;341.01;1081.92;-372.27;0.00975;-0.00535;51.15149;8.96772
1020;K_NP_12;51.12413;8.94416;22.06.2020;09:38;22.06.2020;14:01;7;18.30;2.61;458.81;117.90;196.73;314.63;322.33;-326.52;0.00290;-0.00469;51.12703;8.93947
1021;K_NP_12;51.12413;8.94416;22.06.2020;09:38;22.06.2020;14:22;10;24.30;2.43;375.22;59.00;206.32;265.32;-30.58;-373.98;-0.00028;-0.00537;51.12385;8.93879
1023;K_NP_12;51.12413;8.94416;22.06.2020;09:38;22.06.2020;14:30;10;16.10;1.61;50.23;184.30;209.80;34.10;41.60;28.16;0.00037;0.00040;51.12450;8.94456
1030;K_NP_12;51.12413;8.94416;22.06.2020;09:38;22.06.2020;14:54;7;18.90;2.70;499.30;53.80;219.55;273.35;29.19;-498.44;0.00026;-0.00715;51.12439;8.93701
1041;K_NP_12;51.12413;8.94416;22.06.2020;09:38;22.06.2020;16:08;2;8.20;4.10;1380.02;163.30;243.59;46.89;943.06;1007.52;0.00850;0.01446;51.13263;8.95862
1042;K_NP_12;51.12413;8.94416;22.06.2020;09:38;22.06.2020;16:18;6;14.00;2.33;333.13;59.10;246.27;305.37;192.84;-271.65;0.00174;-0.00390;51.12587;8.94026
1043;K_NP_12;51.12413;8.94416;22.06.2020;09:38;22.06.2020;16:19;12;21.30;1.78;110.33;128.50;246.53;15.03;106.55;28.61;0.00096;0.00041;51.12509;8.94457
1044;K_NP_12;51.12413;8.94416;22.06.2020;09:38;22.06.2020;16:59;10;20.00;2.00;196.26;63.80;256.25;320.05;150.46;-126.02;0.00136;-0.00181;51.12549;8.94235
1045;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;10:09;7;16.40;2.34;337.23;194.00;107.17;301.17;174.54;-288.55;0.00157;-0.00414;51.12570;8.94002
1046;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;10:18;7;16.90;2.41;368.30;211.10;109.35;320.45;283.97;-234.54;0.00256;-0.00337;51.12669;8.94079
1047;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;10:27;7;17.80;2.54;425.87;180.80;111.59;292.39;162.24;-393.76;0.00146;-0.00565;51.12559;8.93851
1048;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;10:28;6;14.10;2.35;340.31;169.10;111.85;280.95;64.63;-334.12;0.00058;-0.00480;51.12471;8.93936
1049;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;10:33;6;16.00;2.67;483.43;167.50;113.13;280.63;89.21;-475.12;0.00080;-0.00682;51.12493;8.93734
1050;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;10:46;7;16.20;2.31;324.98;189.80;116.60;306.40;192.86;-261.56;0.00174;-0.00375;51.12587;8.94041
1051;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;10:56;7;16.50;2.36;343.40;194.70;119.40;314.10;238.99;-246.58;0.00215;-0.00354;51.12628;8.94062
1063;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;12:00;9;19.50;2.17;263.17;157.50;140.72;298.22;124.44;-231.89;0.00112;-0.00333;51.12525;8.94083
1064;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;12:02;9;19.20;2.13;249.56;143.50;141.49;284.99;64.57;-241.06;0.00058;-0.00346;51.12471;8.94070
1065;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;12:03;7;16.30;2.33;331.09;166.00;141.89;307.89;203.32;-261.31;0.00183;-0.00375;51.12596;8.94041
1066;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;12:11;8;15.00;1.88;147.93;164.00;145.07;309.07;93.24;-114.84;0.00084;-0.00165;51.12497;8.94251
1067;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;12:13;6;15.60;2.60;452.17;150.10;145.89;295.99;198.14;-406.44;0.00179;-0.00583;51.12592;8.93833
1068;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;12:20;8;18.10;2.26;303.01;173.10;148.80;321.90;238.44;-186.98;0.00215;-0.00268;51.12628;8.94148
1069;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;12:21;7;15.30;2.19;271.01;168.20;149.22;317.42;199.55;-183.37;0.00180;-0.00263;51.12593;8.94153
1076;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:01;10;15.50;1.55;28.95;211.00;196.62;47.62;19.52;21.39;0.00018;0.00031;51.12431;8.94447
1077;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:03;10;18.40;1.84;134.66;314.10;197.56;151.66;-118.52;63.92;-0.00107;0.00092;51.12306;8.94508
1078;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:11;6;15.20;2.53;421.53;71.60;201.27;272.87;21.10;-421.00;0.00019;-0.00604;51.12432;8.93812
1079;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:11;8;16.20;2.03;206.12;32.10;201.27;233.37;-122.98;-165.41;-0.00111;-0.00237;51.12302;8.94179
1080;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:22;6;15.20;2.53;421.53;145.70;206.22;351.92;417.34;-59.27;0.00376;-0.00085;51.12789;8.94331
1081;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:22;10;20.60;2.06;220.02;82.60;206.22;288.82;70.97;-208.26;0.00064;-0.00299;51.12477;8.94117
1082;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:32;8;20.40;2.55;429.13;317.60;210.55;168.15;-419.98;88.15;-0.00378;0.00127;51.12035;8.94543
1083;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:33;14;21.80;1.56;31.47;209.40;210.97;60.37;15.56;27.36;0.00014;0.00039;51.12427;8.94455
1084;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:41;10;16.00;1.60;46.67;208.70;214.29;62.99;21.19;41.58;0.00019;0.00060;51.12432;8.94476
1085;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:42;6;19.40;3.23;778.50;74.20;214.70;288.90;252.18;-736.52;0.00227;-0.01057;51.12640;8.93359
1086;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:51;10;23.80;2.38;353.31;42.10;218.29;260.39;-58.99;-348.35;-0.00053;-0.00500;51.12360;8.93916
1087;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;14:52;11;18.20;1.65;66.23;99.60;218.68;318.28;49.43;-44.08;0.00045;-0.00063;51.12458;8.94353
1088;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:01;6;16.30;2.72;507.30;146.40;241.57;27.97;448.04;237.93;0.00404;0.00342;51.12817;8.94758
1089;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:01;10;19.20;1.92;165.15;56.80;241.57;298.37;78.48;-145.32;0.00071;-0.00209;51.12484;8.94207
1090;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:11;10;14.60;1.46;0.00;46.30;244.33;290.63;0.00;0.00;0.00000;0.00000;51.12413;8.94416
1091;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:12;10;22.80;2.28;310.40;21.90;244.60;266.50;-18.95;-309.82;-0.00017;-0.00445;51.12396;8.93971
1092;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:20;7;15.10;2.16;259.27;1.20;246.72;247.92;-97.47;-240.25;-0.00088;-0.00345;51.12325;8.94071
1093;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:21;6;16.20;2.70;499.30;46.40;246.98;293.38;198.11;-458.31;0.00178;-0.00658;51.12591;8.93758
1094;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:31;6;15.60;2.60;452.17;2.40;249.52;251.92;-140.31;-429.85;-0.00126;-0.00617;51.12287;8.93799
1095;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:32;8;17.50;2.19;271.75;120.70;249.77;10.47;267.22;49.39;0.00241;0.00071;51.12654;8.94487
1096;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:41;10;19.60;1.96;180.63;43.60;251.97;295.57;77.98;-162.93;0.00070;-0.00234;51.12483;8.94182
1097;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:42;6;17.30;2.88;589.66;96.70;252.22;348.92;578.65;-113.37;0.00521;-0.00163;51.12934;8.94253
1098;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:51;10;17.60;1.76;104.77;81.90;254.34;336.24;95.89;-42.21;0.00086;-0.00061;51.12499;8.94355
1099;K_NP_12;51.12413;8.94416;22.06.2020;09:38;23.06.2020;16:50;8;17.60;2.20;276.91;246.80;254.11;140.91;-214.93;174.61;-0.00194;0.00251;51.12219;8.94667
1100;K_NP_12;51.12413;8.94416;22.06.2020;09:38;24.06.2020;10:12;6;20.60;3.43;897.86;240.50;107.86;348.36;879.39;-181.15;0.00792;-0.00260;51.13205;8.94156
1101;K_NP_12;51.12413;8.94416;22.06.2020;09:38;24.06.2020;10:15;8;18.40;2.30;318.88;183.70;108.59;292.29;120.93;-295.07;0.00109;-0.00424;51.12522;8.93992
206;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;11:23;5;27.80;5.56;3092.18;105.60;132.46;238.06;-1635.64;-2624.17;-0.01474;-0.03769;51.13791;8.97425
207;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;11:25;3;14.60;4.87;2230.47;162.30;133.12;295.42;957.49;-2014.50;0.00863;-0.02893;51.16128;8.98301
208;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;11:30;4;13.60;3.40;877.31;88.10;134.79;222.89;-642.79;-597.06;-0.00579;-0.00858;51.14686;9.00336
209;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;11:39;4;17.20;4.30;1560.16;182.10;137.88;319.98;1194.74;-1003.35;0.01076;-0.01441;51.16341;8.99753
210;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;11:39;4;13.60;3.40;877.31;299.40;137.88;77.28;193.23;855.76;0.00174;0.01229;51.15439;9.02423
211;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;11:43;4;20.90;5.23;2675.83;187.20;139.29;326.49;2230.99;-1477.41;0.02010;-0.02122;51.17275;8.99072
212;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;11:52;4;18.00;4.50;1774.76;122.50;142.55;265.05;-153.29;-1768.12;-0.00138;-0.02540;51.15127;8.98654
213;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;11:52;6;18.10;3.02;658.88;173.70;142.55;316.25;475.91;-455.67;0.00429;-0.00654;51.15694;9.00540
214;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;12:02;8;23.50;2.94;617.40;97.70;146.31;244.01;-270.60;-554.94;-0.00244;-0.00797;51.15021;9.00397
215;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;12:03;5;15.90;3.18;748.18;269.90;146.69;56.59;411.97;624.54;0.00371;0.00897;51.15636;9.02091
216;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;12:10;7;19.80;2.83;562.10;112.80;149.42;262.22;-76.11;-556.93;-0.00069;-0.00800;51.15196;9.00394
217;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;12:13;7;20.00;2.86;576.42;167.00;150.61;317.61;425.72;-388.61;0.00384;-0.00558;51.15649;9.00636
218;K_NP_2;51.15265;9.01194;19.5.2020;10:29;19.05.2020;12:20;6;18.20;3.03;667.76;265.10;153.44;58.54;348.54;569.58;0.00314;0.00818;51.15579;9.02012
